source,time,talker,text
iron-man-2008,,YINSEN,"Listen to me, whatever they ask you, refuse. You understand? You must refuse. The door opens and ABU BAKAR enters with two armed Henchmen (Ahmed and Omar). On Ahmed’s wrist, Tony notices -Jimmy’s bright orange METS watch (from the convoy earlier)."
iron-man-2008,,ABU,"(in Arabic) Welcome Tony Stark, the greatest mass murderer in the history of America. It’s a great honor."
iron-man-2008,,YINSEN,"(translating for Abu) He says welcome Tony Stark, the greatest mass murderer in the history of America. He is very honored. Abu looks Tony up and down like a prize horse, then -ABU (in Arabic) I want you to build this for me -the Jericho missile you were demonstrating. Abu holds out a photo: a surveillance image of the Jericho Missile launch."
iron-man-2008,,YINSEN,(translation) You will build for him Jericho missile you were demonstrating.
iron-man-2008,,TONY,"...I refuse. Yinsen backhands Tony across the face, goes ballistic -) B. A23"
iron-man-2008,,YINSEN,"You refuse? You will do everything he says. This is the great Abu Bakar. You’re alive only because of his generosity. You are nothing. NOTHING. He offers you his hospitality, and you answer only with insolence He will not be refused. You will die in a pool of your own blood. Abu, spooning down Yinsen’s food, throws a look of smug satisfaction. He heads out. The door slams shut. Perfect."
iron-man-2008,,YINSEN,"You did very well, Stark. Tony is utterly perplexed."
iron-man-2008,,YINSEN,"Good, I think they’re starting to trust me. Yinsen returns to cooking."
iron-man-2008,,YINSEN,"Well, that’s the end of my plan. B23 INT."
iron-man-2008,,LAB - CAVE - DAY,"B23 Tony is jostled awake by Abu’s Henchmen, wrestling a hood over his head. He struggles as he’s pulled to his feet. C23 INT."
iron-man-2008,,TUNNEL - CAVE - DAY,C23 TONY’S POV - THROUGH HOOD: approaching the tunnel opening. 23 EXT.
iron-man-2008,,CAVE COMPLEX - MINUTES LATER - DAY,"23 CLOSE ON - TONY: the hood is yanked off his head. He squints into the stinging daylight, his expression turning to shock. In a bowl of tall mountains, camouflaged tarps are furled, revealing skids upon skids of Stark Industries weapons dating back to 80s Afghanistan. VARIOUS SHOTS - OF CRATES: the STARK INTERNATIONAL MUNITIONS logos. Some faded, some new. Tony, stunned, staggers along the crates. Yinsen follows. 20C. 23"
iron-man-2008,,YINSEN,"Quite a collection, isn’t it?"
iron-man-2008,,TONY,How did they get all this?
iron-man-2008,,ABU,"(in Arabic) As you see, we have everything you need to build the Jericho. You will make a list of materials and start work right away. When we are done we will set you free."
iron-man-2008,,YINSEN,"(translation) As you can see, they have everything you need to build the Jericho. He says make a list of materials. You will start work right away and when you are done he will set you free. Tony sees a heavily armed and imposing man surrounded by several men, who act as pilot fish around him. This is Warlord RAZA, a man you don’t mess with."
iron-man-2008,,TONY,No he won’t
iron-man-2008,,YINSEN,...no he won’t. A24 EXT.
iron-man-2008,,AMBUSH SITE - AFGHANISTAN - DAYS LATER - DAY,"A24 Cold charred wreckage. Rhodey, GENERAL GABRIEL (50s) and a team of SF men assess the remains of Tony’s convoy."
iron-man-2008,,RHODEY,Something’s not right.
iron-man-2008,,GABRIEL,Looks like a standard hit and run.
iron-man-2008,,RHODEY,"Sir, I’m telling you, this was a snatch and grab. A perfectly executed linear ambush. As soon as they got what they wanted, they melted away."
iron-man-2008,,GABRIEL,"Intel’s on it, we’re in good hands. If he’s out there, we’ll get him. It hangs there, then -20D. A24"
iron-man-2008,,RHODEY,With your permission I’d like to stay in theater and head up the search and investigation.
iron-man-2008,,GABRIEL,There’s a PR firestorm brewing over this. Right now the best way to serve your country is to get back there and handle it.
iron-man-2008,,RHODEY,"Tony Stark is the DOD’s number one intellectual asset, and I can be of value in the field."
iron-man-2008,,GABRIEL,"Duly noted, but we need you back home. (walks away, then) Colonel, it’s not lost on me that Stark is a lifelong friend. Rhodey nods and heads for his Humvee as things are packed up. 24 INT. ."
iron-man-2008,,LAB - CAVE - DAYS LATER - DAY,"24 Dark. Tony sits in a wheelbarrow by the furnace, wrapped in an Army surplus blanket. Yinsen looms over him."
iron-man-2008,,YINSEN,"I’m sure they’re looking for you, Stark, but they will never find you here. (then) That car battery is running out...and they won’t turn on the generator till you start to work. Silence."
iron-man-2008,,YINSEN,"You don’t like what you saw out there, did you? I didn’t like it either when those weapons destroyed my village. (beat) What you just saw, that’s your legacy -- your life’s work in the hands of these murderers. Is that how you want to go out? Is this the last act of defiance of the great Tony Stark? Or are you going to try to do something about it?"
iron-man-2008,,TONY,"Why should I do anything, they’re either going to kill me or I’m going to die in a week."
iron-man-2008,,YINSEN,Then this is a very important week for you. 25
iron-man-2008,,LAB - CAVE - DAY,"The lights come on as the generator is started. Abu is flanked by Ahmed and several Guards. He watches as -Omar refuels the generator, then walks the gas can to -A ‘cage’, housing a fuel drum, and locks that down too."
iron-man-2008,,TONY,"Okay, here’s what I need... Tony paces, barking what he needs done while more of Abu’s Guards carry in missiles and materials. Yinsen follows, translating as Tony assesses his work area."
iron-man-2008,,TONY,"S-Category missiles. Lot 7043. The S-30 explosive tritonal. And a dozen of the S-76. Mortars: M-Category #1, 4, 8, 20, and 60. M229’s, I need eleven of these. Mines: the pre-90s AP 5s and AP 16s."
iron-man-2008,,YINSEN,"(in Arabic) S-Category missiles. Lot 7043. The S-30 explosive tritonal. And a dozen of the S-76. Mortars: M-Category #1, 4, 8, 20, and 60. M229’s, he needs eleven of these. Mines: the pre-90s AP 5s and AP 16s. Abu’s men dart about."
iron-man-2008,,TONY,"...this area free of clutter, with good light. I want it at 12 o’clock to the door to avoid logjams. I need welding gear -- acetelyene or propane, helmets, a soldering set-up with goggles, and smelting cups. Two full sets of precision tools."
iron-man-2008,,YINSEN,"(in Arabic) ...this area free of clutter, with good light. He wants it at 12 o’clock to the door to avoid logjams. He needs welding gear -- acetylene or propane, helmets, a soldering set-up with goggles, and smelting cups. Two full sets of precision tools. Abu getting exasperated by the never-ending list. A32"
iron-man-2008,,TONY,"Finally, I want: three pairs of tube socks, white, a toothbrush, protein powder, spices, sugar, five pounds of tea, cards. (thinks, then) And a washing machine. Top load. Abu’s eye bulge. 26-27A."
iron-man-2008,,YINSEN,"Finally, he needs: three pairs of tube socks, white, a toothbrush, protein powder, spices, sugar, five pounds of tea, and some playing cards. (pauses) And a washing machine. Top load. He gets in Tony’s face."
iron-man-2008,,ABU,(in Arabic) A WASHING MACHINE? I’M A FOOL?
iron-man-2008,,TONY,(to Abu) Must have everything. Great Satan make big boom-kill for powerful Abu Bakar. Big boom-kill. B32
iron-man-2008,,LAB - CAVE - NEXT DAY - DAY,Tony pulls open a missile-housing and removes a glass ring from the inner workings of its guts. Then -He leads Yinsen up to a large missile crate. chip-rack cylinder from a larger warhead. They remove the
iron-man-2008,,YINSEN,You do know they’ve removed all the explosives before they brought this to us.
iron-man-2008,,TONY,"I know, they’re crazy not stupid. Tony walks the heavy chip-rack to the work-bench and removes a tiny palladium strip."
iron-man-2008,,TONY,This is what we’re looking for. need eleven of these. I INT. -27B. D32
iron-man-2008,,LAB - CAVE - - DAY,"E32 SHOT OF: Yinsen removes chip-rack cylinders, bringing them to Tony. Tony extracts palladium strips."
iron-man-2008,,TONY,Heat the palladium to 1825 Kelvin.
iron-man-2008,,YINSEN,(at furnace) How will I know when it reaches that temperature?
iron-man-2008,,TONY,The palladium will melt. LATER: INSERT OF: Tony wraps a copper coil around the glass ring. INSERT OF: Tony drops palladium strips into a crucible on the fire. INSERT OF: Tony sculpts a sand-mold for the palladium ring. LATER: SHOT OF: Yinsen bringing the crucible of melted palladium to Tony.
iron-man-2008,,TONY,"Careful, careful..."
iron-man-2008,,YINSEN,Relax. I always had steady hands. It’s why you’re still alive.
iron-man-2008,,TONY,"Oh yeah, thanks. you? What do I call"
iron-man-2008,,YINSEN,My name is Yinsen.
iron-man-2008,,TONY,Nice to meet you.
iron-man-2008,,YINSEN,Nice to meet you too. 26-27C. E32 LATER: SHOT OF: Tony lifts the palladium ring out of the mold with a tweezer.
iron-man-2008,,YINSEN,What are you building?
iron-man-2008,,TONY,A better mousetrap. F32
iron-man-2008,,TONY,What are you shaving for? almost done. We’re
iron-man-2008,,YINSEN,"(taking his time shaving) Look like an animal, and soon you’ll start behaving like one. Tony throws a generator switch. The lights go up and down. INSERT SHOT OF: the finished RT device, wired to the generator cable, beginning to glow on the workbench. Yinsen wipes his face, and trails Tony to the workbench. undoes the wires, holding up the glowing RT device. He"
iron-man-2008,,YINSEN,That doesn’t look like a Jericho missile.
iron-man-2008,,TONY,That’s because it’s a miniature ARK reactor. It should suspend the shrapnel in my chest and keep it from entering my heart.
iron-man-2008,,YINSEN,What an original invention. 26-27D. H32
iron-man-2008,,TONY,"Yeah, but this one is going to last a bit longer than a week."
iron-man-2008,,YINSEN,"It’s pretty small, what can it generate?"
iron-man-2008,,TONY,Three gigajoules -- per second. Yinsen marvels.
iron-man-2008,,YINSEN,That could run your heart for fifty lifetimes.
iron-man-2008,,TONY,"Or something very big for fifteen minutes. Their eyes meet a moment, then -TONY Let’s put it in. J32 INT. RAZA’S CONTROL ROOM - CAVE - HOURS LATER - DAY J32 PUSH IN - MONITOR: Tony lying on a workbench, Yinsen craning over him. PUSH IN - ON: Raza, watching as he spoons peanut-butter from a military airdrop care-package. K32"
iron-man-2008,,OBADIAH,"Sorry, did I startle you?"
iron-man-2008,,PEPPER,"A little... He watches as Pepper swaps yesterday’s unread L.A. Times and Wall Street Journal with today’s. Her little vigil. 26-27E. 32 Stane rises, gazes out the windows at the vast Stark compound. Pepper comes up behind him."
iron-man-2008,,OBADIAH,"This was a bad idea, I should never have let him go over there... He starts to break down. She touches his shoulder."
iron-man-2008,,PEPPER,"Hey, hey...we’ve got to be strong, he’s going to be okay. He composes himself, nods. CUT TO: 33 INT."
iron-man-2008,,LAB - CAVE - WEEKS LATER - DAY,"33 CLOSE ON - TONY’S OLD CAR BATTERY: we follow the wires and end on the bloody chest plate, no longer in Tony’s chest. INSERT - TRACKING SHOT: of new set dressing, revealing that time has passed and ‘missile’ components have progressed (we see jig). We find Tony, bearded and filthy now, cutting metal flatstock with a torch. His shirt is cracked open, revealing the glowing RT device in his chest. He snuffs the torch, looks over his shoulder at -Yinsen concentrating on building a backgammon board. Tony secretly begins filling a cylinder with gas from the torch."
iron-man-2008,,YINSEN,"(flicks a glance at Tony) Stark, tell me what you’re doing, and I’ll tell you what I’m doing."
iron-man-2008,,TONY,Looks to me like you’re making a crappy backgammon board. Crappy?
iron-man-2008,,YINSEN,This is Lebanese cedar.
iron-man-2008,,TONY,"Is that where you’re from, Lebanon? 26-27F. 33"
iron-man-2008,,YINSEN,"I’m impressed you even know what this is. (then) How about we play, and if I win, you tell me what you’re really making."
iron-man-2008,,TONY,“A” I don’t know what your talking about. “B” I was the backgammon champ at MIT four years running.
iron-man-2008,,YINSEN,"Interesting, I was the champion at Cambridge."
iron-man-2008,,TONY,Please don’t use ‘interesting’ and Cambridge in the same sentence. (then) Is that still a school?
iron-man-2008,,YINSEN,It’s a university. You probably haven’t heard about it since Americans can’t get in.
iron-man-2008,,TONY,"Unless they’re teaching. The door-slat flies open. Abu again. He barks, more stern than usual. Tony stops, the secret cylinder he was filling,, clatters to the floor. Yinsen notices, looks at Tony. Abu, Ahmed and Omar enter, followed by RAZA’S GUARDS. They take up positions, rigid. Raza enters (he speaks English). Relax."
iron-man-2008,,RAZA,"They lower their hands. Silence as Raza meanders, picking up and putting things down. He almost steps on Tony’s secret cylinder, but then sees the washing machine. He shoots Abu a cold look and turns to the workbench and -Peruses Tony’s onion-paper schematics of the missile."
iron-man-2008,,RAZA,The bow and arrow was once the pinnacle of weapons technology. It allowed the great Genghis Khan to rule from the Pacific to the Ukraine. He pushes the schematics around trying to make sense of them. ) -27G. 33
iron-man-2008,,RAZA,Today...whoever has the latest Stark weapons rules these lands. Soon it will be my turn... A beat as Raza looks back and forth between Yinsen and Tony.
iron-man-2008,,RAZA,(to Yinsen in Urdu) What’s really going on here?
iron-man-2008,,YINSEN,(in Urdu) Nothing. We’re working.
iron-man-2008,,RAZA,(in Urdu) It’s been a long time. weapon? Where’s the
iron-man-2008,,YINSEN,"(in Urdu) He’s working very hard. complex. It’s very Yinsen flicks a glance at Tony, who watches apprehensive."
